,id,carat,cut,color,clarity,depth,table,price,x,y,z,price2
38015,38015,0.39,Premium,I,VVS2,63.0,56.0,1009,4.68,4.62,2.93,1009000.0
38016,38016,0.39,Premium,H,VS1,61.7,57.0,1009,4.68,4.65,2.88,1009000.0
38017,38017,0.39,Premium,G,VS2,62.3,59.0,1009,4.69,4.65,2.91,1009000.0
38018,38018,0.39,Premium,G,VS2,60.4,61.0,1009,4.7,4.67,2.83,1009000.0
38019,38019,0.39,Premium,G,VS2,61.2,60.0,1009,4.73,4.68,2.88,1009000.0
38020,38020,0.39,Very Good,G,VS2,63.3,57.0,1009,4.65,4.61,2.93,1009000.0
38021,38021,0.39,Very Good,G,VS2,63.4,57.0,1009,4.67,4.63,2.95,1009000.0
38022,38022,0.39,Premium,G,VS2,62.4,56.0,1009,4.68,4.64,2.91,1009000.0
38023,38023,0.39,Premium,G,VS2,60.9,59.0,1009,4.74,4.69,2.87,1009000.0
38024,38024,0.5,Very Good,E,SI2,58.0,63.0,1009,5.22,5.19,3.02,1009000.0
38025,38025,0.33,Premium,H,IF,61.7,59.0,1010,4.45,4.43,2.74,1010000.0
38026,38026,0.32,Ideal,F,IF,62.2,55.0,1010,4.38,4.4,2.73,1010000.0
38027,38027,0.4,Ideal,D,VVS2,62.5,55.0,1010,4.73,4.77,2.97,1010000.0
38028,38028,0.4,Very Good,D,VVS2,62.2,62.0,1010,4.68,4.71,2.92,1010000.0
38029,38029,0.38,Ideal,F,VVS2,61.3,56.2,1010,4.69,4.71,2.88,1010000.0
38030,38030,0.38,Ideal,F,VVS2,62.1,54.6,1010,4.65,4.69,2.9,1010000.0
38031,38031,0.38,Ideal,F,VVS2,61.7,55.4,1010,4.66,4.68,2.88,1010000.0
38032,38032,0.38,Ideal,F,VVS2,62.0,54.1,1010,4.66,4.68,2.9,1010000.0
38033,38033,0.32,Ideal,E,VVS2,61.3,55.0,1010,4.41,4.43,2.71,1010000.0
38034,38034,0.32,Ideal,E,VVS2,61.5,56.0,1010,4.41,4.44,2.72,1010000.0
38035,38035,0.4,Ideal,G,VS2,61.0,57.0,1010,4.74,4.77,2.9,1010000.0
38036,38036,0.3,Very Good,D,VVS2,63.5,58.0,1010,4.31,4.23,2.71,1010000.0
38037,38037,0.33,Premium,H,IF,62.9,58.0,1010,4.43,4.38,2.77,1010000.0
38038,38038,0.39,Premium,F,VS1,62.0,56.0,1010,4.72,4.64,2.9,1010000.0
38039,38039,0.37,Premium,G,VVS2,62.2,58.0,1010,4.6,4.56,2.85,1010000.0
38040,38040,0.35,Fair,F,VVS1,54.6,59.0,1011,4.85,4.79,2.63,1011000.0
38041,38041,0.35,Fair,D,VVS2,53.2,62.0,1011,4.87,4.8,2.57,1011000.0
38042,38042,0.55,Premium,H,SI2,59.8,59.0,1011,5.33,5.3,3.18,1011000.0
38043,38043,0.5,Ideal,G,SI2,61.2,56.0,1011,5.13,5.17,3.15,1011000.0
38044,38044,0.35,Ideal,F,VS1,62.4,57.0,1011,4.52,4.49,2.81,1011000.0
38045,38045,0.41,Ideal,H,VVS1,61.5,55.0,1011,4.81,4.79,2.95,1011000.0
38046,38046,0.39,Very Good,F,VS2,63.3,55.0,1011,4.66,4.63,2.94,1011000.0
38047,38047,0.49,Premium,H,SI2,59.9,59.0,1011,5.17,5.12,3.08,1011000.0
38048,38048,0.31,Premium,D,VS1,59.7,58.0,1011,4.45,4.4,2.64,1011000.0
38049,38049,0.49,Premium,E,SI2,60.9,57.0,1011,5.11,5.07,3.1,1011000.0
38050,38050,0.31,Premium,E,VVS1,62.0,59.0,1012,4.34,4.3,2.68,1012000.0
38051,38051,0.31,Premium,E,VVS1,61.8,59.0,1012,4.33,4.31,2.67,1012000.0
38052,38052,0.4,Very Good,F,VVS2,60.5,57.0,1012,4.76,4.79,2.89,1012000.0
38053,38053,0.34,Fair,E,VVS1,54.0,56.0,1012,4.8,4.76,2.58,1012000.0
38054,38054,0.4,Ideal,F,VVS2,62.2,55.0,1012,4.75,4.77,2.96,1012000.0
38055,38055,0.45,Good,F,VS1,59.0,62.0,1012,5.02,5.04,2.97,1012000.0
38056,38056,0.57,Premium,D,SI2,61.3,59.0,1012,5.32,5.28,3.25,1012000.0
38057,38057,0.54,Premium,F,SI2,61.2,60.0,1013,5.26,5.16,3.19,1013000.0
38058,38058,0.41,Ideal,E,VVS2,62.5,57.0,1013,4.71,4.76,2.96,1013000.0
38059,38059,0.38,Ideal,E,VVS2,62.5,53.0,1013,4.62,4.66,2.9,1013000.0
38060,38060,0.38,Ideal,D,VS2,61.8,56.0,1013,4.65,4.67,2.88,1013000.0
38061,38061,0.38,Ideal,F,VS1,61.1,56.0,1013,4.69,4.71,2.87,1013000.0
38062,38062,0.3,Ideal,E,IF,61.1,57.0,1013,4.31,4.33,2.64,1013000.0
38063,38063,0.4,Good,G,VVS1,59.1,61.0,1013,4.86,4.88,2.88,1013000.0
38064,38064,0.36,Ideal,F,VS1,60.1,57.0,1013,4.67,4.62,2.79,1013000.0
38065,38065,0.3,Premium,E,VVS2,61.9,59.0,1013,4.32,4.27,2.66,1013000.0
38066,38066,0.3,Ideal,E,VVS2,61.9,57.0,1013,4.31,4.28,2.66,1013000.0
38067,38067,0.3,Premium,E,VVS2,61.3,59.0,1013,4.32,4.3,2.64,1013000.0
38068,38068,0.3,Premium,F,IF,61.6,58.0,1013,4.35,4.32,2.67,1013000.0
38069,38069,0.3,Ideal,F,IF,61.1,57.0,1013,4.39,4.35,2.67,1013000.0
38070,38070,0.3,Premium,E,VVS2,61.8,58.0,1013,4.29,4.26,2.64,1013000.0
38071,38071,0.3,Premium,E,VVS2,61.4,59.0,1013,4.34,4.32,2.66,1013000.0
38072,38072,0.3,Ideal,E,VVS2,60.2,57.0,1013,4.4,4.37,2.64,1013000.0
38073,38073,0.3,Premium,E,VVS2,61.5,60.0,1013,4.31,4.28,2.64,1013000.0
38074,38074,0.3,Ideal,E,VVS2,61.7,57.0,1013,4.34,4.31,2.67,1013000.0
38075,38075,0.36,Premium,F,VS1,60.7,58.0,1013,4.62,4.57,2.79,1013000.0
38076,38076,0.3,Premium,E,VVS2,60.8,60.0,1013,4.31,4.27,2.61,1013000.0
38077,38077,0.3,Ideal,E,VVS2,61.9,57.0,1013,4.32,4.28,2.66,1013000.0
38078,38078,0.3,Ideal,E,VVS2,61.8,56.0,1013,4.33,4.31,2.67,1013000.0
38079,38079,0.3,Premium,F,IF,60.7,58.0,1013,4.37,4.33,2.64,1013000.0
38080,38080,0.3,Premium,E,VVS2,61.4,60.0,1013,4.28,4.25,2.62,1013000.0
38081,38081,0.3,Premium,E,VVS2,61.4,58.0,1013,4.28,4.25,2.62,1013000.0
38082,38082,0.36,Ideal,E,VS2,61.2,56.0,1013,4.63,4.59,2.82,1013000.0
38083,38083,0.36,Ideal,F,VS1,61.9,56.0,1013,4.59,4.56,2.83,1013000.0
38084,38084,0.3,Premium,E,VVS2,60.1,59.0,1013,4.37,4.32,2.61,1013000.0
38085,38085,0.3,Ideal,E,VVS2,61.8,56.0,1013,4.35,4.33,2.68,1013000.0
38086,38086,0.3,Ideal,F,IF,62.0,56.0,1013,4.34,4.3,2.68,1013000.0
38087,38087,0.3,Ideal,E,VVS2,61.7,55.0,1013,4.31,4.28,2.65,1013000.0
38088,38088,0.3,Ideal,E,VVS2,61.6,57.0,1013,4.32,4.29,2.65,1013000.0
38089,38089,0.3,Ideal,E,VVS2,61.4,57.0,1013,4.34,4.32,2.66,1013000.0
38090,38090,0.36,Ideal,E,VS2,60.8,56.0,1013,4.64,4.6,2.81,1013000.0
38091,38091,0.36,Ideal,E,VS2,62.6,56.0,1013,4.56,4.52,2.84,1013000.0
38092,38092,0.36,Ideal,E,VS2,61.7,55.0,1013,4.63,4.57,2.84,1013000.0
38093,38093,0.45,Premium,I,VVS1,63.0,56.0,1013,4.9,4.88,3.08,1013000.0
38094,38094,0.42,Premium,F,VS2,60.1,61.0,1013,4.88,4.84,2.92,1013000.0
38095,38095,0.36,Ideal,H,IF,61.9,57.0,1013,4.6,4.55,2.83,1013000.0
38096,38096,0.36,Premium,E,VS2,59.3,59.0,1013,4.68,4.6,2.75,1013000.0
38097,38097,0.36,Ideal,E,VS2,61.9,56.0,1013,4.59,4.56,2.83,1013000.0
38098,38098,0.36,Premium,E,VS2,59.8,62.0,1013,4.61,4.56,2.74,1013000.0
38099,38099,0.36,Premium,E,VS2,60.3,59.0,1013,4.64,4.58,2.78,1013000.0
38100,38100,0.36,Ideal,E,VS2,61.2,56.0,1013,4.62,4.6,2.82,1013000.0
38101,38101,0.36,Ideal,E,VS2,61.1,56.0,1013,4.63,4.6,2.82,1013000.0
38102,38102,0.36,Ideal,E,VS2,61.9,56.0,1013,4.56,4.55,2.82,1013000.0
38103,38103,0.36,Premium,E,VS2,61.3,60.0,1013,4.59,4.55,2.8,1013000.0
38104,38104,0.36,Premium,E,VS2,62.1,59.0,1013,4.59,4.55,2.84,1013000.0
38105,38105,0.36,Premium,E,VS2,60.3,62.0,1013,4.59,4.56,2.76,1013000.0
38106,38106,0.36,Premium,E,VS2,62.3,58.0,1013,4.55,4.51,2.82,1013000.0
38107,38107,0.36,Premium,E,VS2,61.8,58.0,1013,4.57,4.52,2.81,1013000.0
38108,38108,0.36,Ideal,E,VS2,62.1,55.0,1013,4.58,4.54,2.83,1013000.0
38109,38109,0.36,Premium,E,VS2,61.3,60.0,1013,4.59,4.54,2.8,1013000.0
38110,38110,0.36,Ideal,E,VS2,62.8,55.0,1013,4.56,4.49,2.84,1013000.0
38111,38111,0.36,Ideal,E,VS2,62.8,56.0,1013,4.54,4.51,2.84,1013000.0
38112,38112,0.3,Premium,H,IF,60.4,60.0,1013,4.34,4.3,2.61,1013000.0
38113,38113,0.3,Ideal,H,IF,61.5,56.0,1013,4.34,4.31,2.66,1013000.0
38114,38114,0.3,Ideal,H,IF,60.8,56.0,1013,4.37,4.35,2.65,1013000.0
38115,38115,0.3,Premium,H,IF,62.9,58.0,1013,4.29,4.26,2.69,1013000.0
38116,38116,0.3,Ideal,H,IF,62.1,55.0,1013,4.3,4.27,2.66,1013000.0
38117,38117,0.3,Ideal,H,IF,61.8,55.0,1013,4.31,4.3,2.66,1013000.0
38118,38118,0.3,Ideal,G,VVS1,61.7,55.0,1013,4.34,4.32,2.67,1013000.0
38119,38119,0.3,Premium,G,VVS1,60.6,61.0,1013,4.35,4.33,2.63,1013000.0
38120,38120,0.3,Premium,G,VVS1,60.5,59.0,1013,4.36,4.33,2.63,1013000.0
38121,38121,0.3,Premium,G,VVS1,60.7,59.0,1013,4.37,4.33,2.64,1013000.0
38122,38122,0.3,Premium,G,VVS1,60.7,58.0,1013,4.36,4.34,2.64,1013000.0
38123,38123,0.3,Ideal,G,VVS1,62.0,55.0,1013,4.34,4.31,2.68,1013000.0
38124,38124,0.3,Ideal,G,VVS1,62.6,54.0,1013,4.32,4.31,2.7,1013000.0
38125,38125,0.3,Ideal,G,VVS1,62.3,54.0,1013,4.33,4.31,2.69,1013000.0
38126,38126,0.3,Ideal,G,VVS1,62.3,55.0,1013,4.31,4.29,2.68,1013000.0
38127,38127,0.3,Ideal,G,VVS1,61.7,57.0,1013,4.32,4.3,2.66,1013000.0
38128,38128,0.3,Ideal,G,VVS1,61.3,56.0,1013,4.34,4.3,2.65,1013000.0
38129,38129,0.3,Premium,G,VVS1,62.1,56.0,1013,4.31,4.29,2.67,1013000.0
38130,38130,0.3,Very Good,G,VVS1,63.4,56.0,1013,4.31,4.27,2.72,1013000.0
38131,38131,0.3,Premium,G,VVS1,61.9,59.0,1013,4.31,4.28,2.66,1013000.0
38132,38132,0.3,Very Good,G,VVS1,63.1,58.0,1013,4.31,4.28,2.71,1013000.0
38133,38133,0.3,Premium,G,VVS1,61.8,59.0,1013,4.33,4.28,2.66,1013000.0
38134,38134,0.3,Ideal,G,VVS1,62.2,57.0,1013,4.31,4.27,2.67,1013000.0
38135,38135,0.3,Very Good,G,VVS1,63.3,55.0,1013,4.3,4.26,2.71,1013000.0
38136,38136,0.3,Premium,G,VVS1,62.4,57.0,1013,4.29,4.27,2.67,1013000.0
38137,38137,0.3,Premium,G,VVS1,62.6,58.0,1013,4.29,4.27,2.68,1013000.0
38138,38138,0.3,Premium,G,VVS1,62.1,61.0,1013,4.3,4.27,2.66,1013000.0
38139,38139,0.3,Premium,G,VVS1,62.8,58.0,1013,4.3,4.27,2.69,1013000.0
38140,38140,0.3,Ideal,G,VVS1,62.6,54.0,1013,4.28,4.25,2.67,1013000.0
38141,38141,0.3,Very Good,G,VVS1,63.1,56.0,1013,4.28,4.25,2.69,1013000.0
38142,38142,0.3,Premium,G,VVS1,61.7,58.0,1013,4.3,4.26,2.64,1013000.0
38143,38143,0.3,Ideal,G,VVS1,62.9,57.0,1013,4.3,4.26,2.69,1013000.0
38144,38144,0.3,Premium,G,VVS1,62.7,59.0,1013,4.27,4.22,2.66,1013000.0
38145,38145,0.3,Very Good,G,VVS1,63.5,57.0,1013,4.27,4.24,2.7,1013000.0
38146,38146,0.3,Very Good,G,VVS1,63.5,57.0,1013,4.27,4.23,2.7,1013000.0
38147,38147,0.3,Very Good,G,VVS1,63.2,58.0,1013,4.25,4.23,2.68,1013000.0
38148,38148,0.5,Very Good,I,VS1,63.1,56.0,1013,5.07,5.01,3.18,1013000.0
38149,38149,0.54,Premium,I,SI2,61.2,60.0,1013,5.22,5.2,3.19,1013000.0
38150,38150,0.36,Premium,F,VS1,61.3,57.0,1013,4.58,4.56,2.8,1013000.0
38151,38151,0.45,Ideal,I,VS2,61.7,59.0,1013,4.96,4.91,3.04,1013000.0
38152,38152,0.75,Good,F,I1,64.0,59.0,1013,5.78,5.62,3.66,1013000.0
38153,38153,0.25,Fair,F,SI2,54.4,64.0,1013,4.3,4.23,2.32,1013000.0
38154,38154,0.36,Premium,E,VS2,62.0,58.0,1013,4.56,4.54,2.82,1013000.0
38155,38155,0.32,Ideal,D,VVS2,62.2,56.0,1014,4.41,4.37,2.73,1014000.0
38156,38156,0.32,Ideal,D,VVS2,61.7,55.0,1014,4.42,4.39,2.72,1014000.0
38157,38157,0.53,Very Good,J,SI1,62.7,54.0,1014,5.17,5.23,3.26,1014000.0
38158,38158,0.33,Very Good,F,IF,60.3,58.0,1014,4.49,4.46,2.7,1014000.0
38159,38159,0.34,Ideal,E,VVS1,62.0,56.0,1014,4.48,4.52,2.79,1014000.0
38160,38160,0.34,Ideal,E,VVS1,62.2,56.0,1014,4.44,4.46,2.77,1014000.0
38161,38161,0.34,Ideal,E,VVS1,62.3,56.0,1014,4.45,4.48,2.78,1014000.0
38162,38162,0.34,Ideal,E,VVS1,62.1,57.0,1014,4.46,4.5,2.78,1014000.0
38163,38163,0.34,Ideal,E,VVS1,61.9,56.0,1014,4.47,4.51,2.78,1014000.0
38164,38164,0.34,Ideal,G,IF,61.9,54.0,1014,4.46,4.49,2.77,1014000.0
38165,38165,0.34,Ideal,G,IF,61.7,55.0,1014,4.48,4.5,2.77,1014000.0
38166,38166,0.34,Ideal,E,VVS1,62.2,56.0,1014,4.45,4.49,2.78,1014000.0
38167,38167,0.34,Ideal,G,IF,60.1,57.0,1014,4.54,4.58,2.74,1014000.0
38168,38168,0.34,Ideal,G,IF,61.6,56.0,1014,4.48,4.51,2.77,1014000.0
38169,38169,0.34,Very Good,E,VVS1,61.7,58.0,1014,4.43,4.48,2.75,1014000.0
38170,38170,0.34,Ideal,G,IF,61.9,57.0,1014,4.47,4.48,2.77,1014000.0
38171,38171,0.34,Premium,G,IF,62.3,59.0,1014,4.46,4.49,2.79,1014000.0
38172,38172,0.42,Ideal,E,VS1,61.7,57.0,1014,4.78,4.81,2.96,1014000.0
38173,38173,0.7,Fair,I,I1,66.3,63.0,1014,5.58,5.43,3.66,1014000.0
38174,38174,0.32,Very Good,D,VVS1,61.6,54.0,1015,4.4,4.43,2.72,1015000.0
38175,38175,0.4,Ideal,F,VVS2,62.0,56.0,1015,4.73,4.76,2.94,1015000.0
38176,38176,0.53,Premium,H,SI2,62.5,60.0,1015,5.16,5.18,3.23,1015000.0
38177,38177,0.4,Ideal,F,VVS2,61.5,59.0,1015,4.75,4.81,2.94,1015000.0
38178,38178,0.41,Ideal,D,SI1,61.0,57.0,1015,4.8,4.78,2.92,1015000.0
38179,38179,0.41,Ideal,D,SI1,61.6,55.0,1015,4.8,4.78,2.95,1015000.0
38180,38180,0.41,Ideal,D,SI1,60.8,57.0,1015,4.84,4.8,2.93,1015000.0
38181,38181,0.41,Premium,D,SI1,59.6,59.0,1015,4.85,4.82,2.88,1015000.0
38182,38182,0.41,Ideal,D,SI1,60.3,57.0,1015,4.86,4.82,2.92,1015000.0
38183,38183,0.41,Premium,D,SI1,61.4,58.0,1015,4.78,4.76,2.93,1015000.0
38184,38184,0.41,Ideal,D,SI1,62.3,55.0,1015,4.79,4.77,2.98,1015000.0
38185,38185,0.41,Ideal,D,SI1,61.4,56.0,1015,4.8,4.77,2.94,1015000.0
38186,38186,0.41,Ideal,D,SI1,61.7,54.0,1015,4.79,4.78,2.95,1015000.0
38187,38187,0.41,Premium,D,SI1,61.0,59.0,1015,4.78,4.76,2.91,1015000.0
38188,38188,0.41,Ideal,D,SI1,62.7,56.0,1015,4.78,4.73,2.98,1015000.0
38189,38189,0.41,Premium,D,SI1,62.1,59.0,1015,4.76,4.74,2.95,1015000.0
38190,38190,0.41,Ideal,D,SI1,62.6,57.0,1015,4.78,4.74,2.98,1015000.0
38191,38191,0.41,Ideal,D,SI1,62.2,57.0,1015,4.76,4.7,2.94,1015000.0
38192,38192,0.41,Premium,D,SI1,62.9,58.0,1015,4.75,4.7,2.97,1015000.0
38193,38193,0.41,Very Good,D,SI1,63.1,59.0,1015,4.71,4.7,2.97,1015000.0
38194,38194,0.41,Very Good,E,SI1,63.2,56.0,1015,4.74,4.72,2.99,1015000.0
38195,38195,0.5,Very Good,D,SI2,63.1,56.0,1015,5.05,4.96,3.16,1015000.0
38196,38196,0.5,Good,D,SI2,58.5,64.0,1015,5.2,5.12,3.02,1015000.0
38197,38197,0.41,Premium,D,SI1,60.5,60.0,1015,4.81,4.77,2.9,1015000.0
38198,38198,0.5,Premium,F,SI2,62.3,59.0,1016,5.1,5.04,3.16,1016000.0
38199,38199,0.5,Ideal,F,SI2,61.6,57.0,1016,5.14,5.08,3.15,1016000.0
38200,38200,0.44,Very Good,H,VVS1,63.1,56.0,1016,4.83,4.87,3.06,1016000.0
38201,38201,0.44,Very Good,G,SI2,60.6,55.0,1016,4.94,4.96,3.0,1016000.0
38202,38202,0.51,Ideal,H,SI2,62.1,55.0,1016,5.12,5.14,3.18,1016000.0
38203,38203,0.43,Premium,H,VS2,61.9,55.0,1016,4.95,4.8,3.02,1016000.0
38204,38204,0.43,Premium,F,SI1,62.5,56.0,1016,4.85,4.82,3.02,1016000.0
38205,38205,0.43,Premium,F,SI1,61.3,60.0,1016,4.86,4.83,2.97,1016000.0
38206,38206,0.43,Premium,F,SI1,61.6,59.0,1016,4.87,4.83,2.99,1016000.0
38207,38207,0.43,Ideal,F,SI1,61.8,56.0,1016,4.87,4.84,3.0,1016000.0
38208,38208,0.43,Premium,F,SI1,60.5,60.0,1016,4.88,4.84,2.94,1016000.0
38209,38209,0.43,Ideal,F,SI1,61.7,54.0,1016,4.9,4.86,3.01,1016000.0
38210,38210,0.43,Ideal,F,SI1,61.6,57.0,1016,4.85,4.8,2.97,1016000.0
38211,38211,0.43,Premium,F,SI1,62.4,56.0,1016,4.84,4.81,3.01,1016000.0
38212,38212,0.43,Premium,F,SI1,62.9,60.0,1016,4.8,4.77,3.01,1016000.0
38213,38213,0.43,Premium,F,SI1,62.4,57.0,1016,4.82,4.79,3.0,1016000.0
38214,38214,0.43,Premium,F,SI1,62.6,58.0,1016,4.81,4.77,3.0,1016000.0
38215,38215,0.43,Premium,E,SI1,62.4,56.0,1016,4.83,4.79,3.0,1016000.0
38216,38216,0.43,Ideal,E,SI1,62.9,56.0,1016,4.83,4.8,3.03,1016000.0
38217,38217,0.43,Ideal,E,SI1,61.5,56.0,1016,4.9,4.85,3.0,1016000.0
38218,38218,0.43,Premium,E,SI1,60.2,60.0,1016,4.94,4.89,2.96,1016000.0
38219,38219,0.43,Ideal,E,SI1,62.3,57.0,1016,4.82,4.78,2.99,1016000.0
38220,38220,0.43,Premium,F,SI1,60.6,59.0,1016,4.87,4.84,2.94,1016000.0
38221,38221,0.41,Premium,F,VVS2,61.6,59.0,1017,4.79,4.73,2.93,1017000.0
38222,38222,0.4,Very Good,E,VVS2,63.5,54.0,1017,4.69,4.73,2.99,1017000.0
38223,38223,0.4,Very Good,E,VVS2,60.3,59.0,1017,4.74,4.78,2.87,1017000.0
38224,38224,0.4,Very Good,E,VVS2,62.4,58.0,1017,4.7,4.76,2.95,1017000.0
38225,38225,0.4,Premium,H,VVS1,61.8,58.0,1017,4.69,4.72,2.91,1017000.0
38226,38226,0.4,Ideal,H,VVS1,61.4,57.0,1017,4.74,4.81,2.93,1017000.0
38227,38227,0.4,Ideal,H,VVS1,62.0,54.0,1017,4.72,4.76,2.94,1017000.0
38228,38228,0.4,Ideal,H,VVS1,62.3,54.0,1017,4.74,4.77,2.96,1017000.0
38229,38229,0.4,Ideal,H,VVS1,62.2,55.0,1017,4.7,4.75,2.94,1017000.0
38230,38230,0.43,Ideal,H,VVS1,61.6,55.0,1017,4.85,4.89,3.0,1017000.0
38231,38231,0.5,Good,H,SI1,64.5,58.0,1017,4.97,4.99,3.21,1017000.0
38232,38232,0.4,Ideal,H,VS1,62.7,59.0,1017,4.74,4.7,2.96,1017000.0
38233,38233,0.4,Ideal,H,VS1,61.8,59.0,1017,4.74,4.72,2.92,1017000.0
38234,38234,0.35,Ideal,H,IF,60.8,56.0,1017,4.61,4.6,2.8,1017000.0
38235,38235,0.35,Ideal,H,IF,60.7,56.0,1017,4.62,4.61,2.8,1017000.0
38236,38236,0.41,Very Good,D,VS1,62.3,59.0,1018,4.72,4.79,2.96,1018000.0
38237,38237,0.41,Very Good,D,VS1,61.7,58.0,1018,4.76,4.8,2.95,1018000.0
38238,38238,0.35,Very Good,D,VS1,60.8,56.0,1018,4.56,4.58,2.78,1018000.0
38239,38239,0.32,Very Good,E,IF,61.4,55.0,1018,4.43,4.46,2.73,1018000.0
38240,38240,0.39,Ideal,D,VVS2,60.0,56.0,1018,4.77,4.79,2.87,1018000.0
38241,38241,0.41,Ideal,D,VS1,61.2,57.0,1018,4.77,4.81,2.93,1018000.0
38242,38242,0.41,Ideal,D,VS1,62.3,56.0,1018,4.71,4.79,2.96,1018000.0
38243,38243,0.32,Ideal,E,IF,62.3,54.0,1018,4.38,4.41,2.74,1018000.0
38244,38244,0.32,Ideal,E,IF,62.9,54.0,1018,4.37,4.41,2.76,1018000.0
38245,38245,0.32,Ideal,E,IF,61.1,56.0,1018,4.42,4.48,2.72,1018000.0
38246,38246,0.32,Ideal,E,IF,61.1,58.0,1018,4.42,4.45,2.71,1018000.0
38247,38247,0.32,Ideal,E,IF,62.3,53.0,1018,4.39,4.41,2.74,1018000.0
38248,38248,0.32,Ideal,E,IF,61.9,55.0,1018,4.38,4.41,2.72,1018000.0
38249,38249,0.36,Ideal,D,VS1,62.8,55.0,1018,4.55,4.52,2.85,1018000.0
38250,38250,0.31,Ideal,J,SI1,62.4,53.0,379,4.38,4.4,2.74,379000.0
38251,38251,0.31,Very Good,J,VS2,62.3,60.0,380,4.29,4.34,2.69,380000.0
38252,38252,0.31,Premium,J,VS2,62.5,60.0,380,4.31,4.36,2.71,380000.0
38253,38253,0.31,Very Good,J,VS2,62.7,58.0,380,4.3,4.34,2.71,380000.0
38254,38254,0.31,Premium,J,VS2,62.4,60.0,380,4.29,4.33,2.69,380000.0
38255,38255,0.26,Very Good,F,VS2,62.5,55.0,381,4.05,4.08,2.54,381000.0
38256,38256,0.28,Very Good,G,SI1,62.0,55.0,382,4.2,4.25,2.62,382000.0
38257,38257,0.3,Very Good,I,SI1,62.5,57.0,382,4.27,4.3,2.68,382000.0
38258,38258,0.3,Ideal,G,SI2,61.7,57.0,382,4.26,4.3,2.64,382000.0
38259,38259,0.3,Ideal,G,SI2,62.5,56.0,382,4.28,4.3,2.68,382000.0
38260,38260,0.3,Ideal,I,SI1,61.8,57.0,382,4.3,4.34,2.67,382000.0
38261,38261,0.26,Premium,H,VS1,62.3,59.0,382,4.06,4.1,2.54,382000.0
38262,38262,0.26,Premium,G,VS1,61.3,60.0,382,4.07,4.12,2.51,382000.0
38263,38263,0.31,Very Good,I,SI2,60.6,61.0,383,4.4,4.45,2.68,383000.0
38264,38264,0.27,Ideal,H,SI1,61.3,55.0,383,4.17,4.21,2.57,383000.0
38265,38265,0.24,Good,F,VS1,60.2,65.0,383,3.97,4.0,2.4,383000.0
38266,38266,0.29,Very Good,I,VS2,62.4,55.0,384,4.25,4.27,2.66,384000.0
38267,38267,0.26,Very Good,E,SI1,62.0,54.0,384,4.08,4.11,2.54,384000.0
38268,38268,0.3,Ideal,J,VS2,62.1,56.0,384,4.29,4.34,2.68,384000.0
38269,38269,0.3,Ideal,J,VS2,61.6,56.0,384,4.31,4.33,2.66,384000.0
38270,38270,0.23,Ideal,G,VS1,61.6,55.0,384,3.96,3.99,2.45,384000.0
38271,38271,0.32,Ideal,J,SI1,61.8,54.9,384,4.39,4.42,2.72,384000.0
38272,38272,0.26,Ideal,I,VS2,62.0,56.0,385,4.13,4.09,2.55,385000.0
38273,38273,0.21,Very Good,E,VS2,63.2,54.0,386,3.82,3.78,2.4,386000.0
38274,38274,0.21,Premium,E,VS2,60.5,59.0,386,3.87,3.83,2.33,386000.0
38275,38275,0.21,Premium,E,VS2,59.6,56.0,386,3.93,3.89,2.33,386000.0
38276,38276,0.21,Premium,D,VS2,61.6,59.0,386,3.82,3.78,2.34,386000.0
38277,38277,0.21,Premium,D,VS2,60.6,60.0,386,3.85,3.81,2.32,386000.0
38278,38278,0.21,Premium,D,VS2,59.1,62.0,386,3.89,3.86,2.29,386000.0
38279,38279,0.21,Premium,D,VS2,58.3,59.0,386,3.96,3.93,2.3,386000.0
38280,38280,0.28,Very Good,E,VS2,63.7,58.0,487,4.12,4.14,2.63,487000.0
38281,38281,0.28,Very Good,F,VS2,62.7,58.0,487,4.14,4.15,2.6,487000.0
38282,38282,0.28,Very Good,F,VS2,61.7,58.0,487,4.17,4.19,2.58,487000.0
38283,38283,0.28,Very Good,F,VS2,60.8,58.0,487,4.19,4.26,2.57,487000.0
38284,38284,0.28,Very Good,F,VS1,62.1,59.0,487,4.16,4.21,2.6,487000.0
38285,38285,0.28,Very Good,F,VS1,60.8,58.0,487,4.24,4.28,2.59,487000.0
38286,38286,0.28,Very Good,F,VS1,61.0,59.0,487,4.18,4.24,2.57,487000.0
38287,38287,0.28,Very Good,F,VS1,61.0,59.0,487,4.23,4.29,2.6,487000.0
38288,38288,0.28,Very Good,E,VS1,60.9,59.0,487,4.19,4.22,2.56,487000.0
38289,38289,0.28,Very Good,E,VS1,60.2,58.0,487,4.23,4.27,2.56,487000.0
38290,38290,0.28,Very Good,E,VS1,59.5,59.0,487,4.29,4.35,2.57,487000.0
38291,38291,0.28,Very Good,E,VS1,58.9,58.0,487,4.27,4.32,2.53,487000.0
38292,38292,0.28,Very Good,D,VS1,61.7,58.0,487,4.19,4.24,2.6,487000.0
38293,38293,0.28,Ideal,D,VS2,61.2,57.0,487,4.2,4.23,2.58,487000.0
38294,38294,0.3,Ideal,G,SI1,61.2,56.0,487,4.33,4.36,2.65,487000.0
38295,38295,0.3,Ideal,G,SI1,60.6,57.0,487,4.34,4.37,2.63,487000.0
38296,38296,0.3,Ideal,G,SI1,61.8,56.0,487,4.31,4.34,2.67,487000.0
